gene_id,protein_id
ENSG00000285879,ENSP00000285879
ENSG00000285880,ENSP00000285880
ENSG00000285881,ENSP00000285881
ENSG00000285882,ENSP00000285882
ENSG00000285883,ENSP00000285883
ENSG00000285884,ENSP00000285884
ENSG00000285885,ENSP00000285885
ENSG00000285886,ENSP00000285886
ENSG00000285887,ENSP00000285887
ENSG00000285888,ENSP00000285888
ENSG00000285889,ENSP00000285889
ENSG00000285890,ENSP00000285890
ENSG00000285891,ENSP00000285891
ENSG00000285892,ENSP00000285892
ENSG00000285894,ENSP00000285894
ENSG00000285895,ENSP00000285895
ENSG00000285896,ENSP00000285896
ENSG00000285897,ENSP00000285897
ENSG00000285898,ENSP00000285898
ENSG00000285899,ENSP00000285899
ENSG00000285900,ENSP00000285900
ENSG00000285901,ENSP00000285901
ENSG00000285902,ENSP00000285902
ENSG00000285904,ENSP00000285904
ENSG00000285905,ENSP00000285905
ENSG00000285906,ENSP00000285906
ENSG00000285907,ENSP00000285907
ENSG00000285908,ENSP00000285908
ENSG00000285909,ENSP00000285909
ENSG00000285910,ENSP00000285910
ENSG00000285911,ENSP00000285911
ENSG00000285912,ENSP00000285912
ENSG00000285913,ENSP00000285913
ENSG00000285914,ENSP00000285914
ENSG00000285915,ENSP00000285915
ENSG00000285917,ENSP00000285917
ENSG00000285918,ENSP00000285918
ENSG00000285919,ENSP00000285919
ENSG00000285920,ENSP00000285920
ENSG00000285921,ENSP00000285921
ENSG00000285922,ENSP00000285922
ENSG00000285923,ENSP00000285923
ENSG00000285925,ENSP00000285925
ENSG00000285926,ENSP00000285926
ENSG00000285927,ENSP00000285927
ENSG00000285928,ENSP00000285928
ENSG00000285929,ENSP00000285929
ENSG00000285930,ENSP00000285930
ENSG00000285931,ENSP00000285931
ENSG00000285932,ENSP00000285932
ENSG00000285933,ENSP00000285933
ENSG00000285934,ENSP00000285934
ENSG00000285935,ENSP00000285935
ENSG00000285936,ENSP00000285936
ENSG00000285937,ENSP00000285937
ENSG00000285938,ENSP00000285938
ENSG00000285939,ENSP00000285939
ENSG00000285940,ENSP00000285940
ENSG00000285941,ENSP00000285941
ENSG00000285942,ENSP00000285942
ENSG00000285943,ENSP00000285943
ENSG00000285944,ENSP00000285944
ENSG00000285945,ENSP00000285945
ENSG00000285946,ENSP00000285946
ENSG00000285947,ENSP00000285947
ENSG00000285948,ENSP00000285948
ENSG00000285950,ENSP00000285950
ENSG00000285952,ENSP00000285952
ENSG00000285953,ENSP00000285953
ENSG00000285954,ENSP00000285954
ENSG00000285955,ENSP00000285955
ENSG00000285957,ENSP00000285957
ENSG00000285958,ENSP00000285958
ENSG00000285959,ENSP00000285959
ENSG00000285960,ENSP00000285960
ENSG00000285961,ENSP00000285961
ENSG00000285963,ENSP00000285963
ENSG00000285964,ENSP00000285964
ENSG00000285966,ENSP00000285966
ENSG00000285967,ENSP00000285967
ENSG00000285968,ENSP00000285968
ENSG00000285969,ENSP00000285969
ENSG00000285970,ENSP00000285970
ENSG00000285971,ENSP00000285971
ENSG00000285972,ENSP00000285972
ENSG00000285973,ENSP00000285973
ENSG00000285974,ENSP00000285974
ENSG00000285975,ENSP00000285975
ENSG00000285976,ENSP00000285976
ENSG00000285977,ENSP00000285977
ENSG00000285978,ENSP00000285978
ENSG00000285979,ENSP00000285979
ENSG00000285980,ENSP00000285980
ENSG00000285981,ENSP00000285981
ENSG00000285982,ENSP00000285982
ENSG00000285984,ENSP00000285984
ENSG00000285985,ENSP00000285985
ENSG00000285986,ENSP00000285986
ENSG00000285987,ENSP00000285987
ENSG00000285988,ENSP00000285988
ENSG00000285989,ENSP00000285989
ENSG00000285990,ENSP00000285990
ENSG00000285991,ENSP00000285991
ENSG00000285992,ENSP00000285992
ENSG00000285993,ENSP00000285993
ENSG00000285994,ENSP00000285994
ENSG00000285996,ENSP00000285996
ENSG00000285997,ENSP00000285997
ENSG00000285998,ENSP00000285998
ENSG00000285999,ENSP00000285999
ENSG00000286000,ENSP00000286000
ENSG00000286001,ENSP00000286001
ENSG00000286002,ENSP00000286002
ENSG00000286003,ENSP00000286003
ENSG00000286004,ENSP00000286004
ENSG00000286005,ENSP00000286005
ENSG00000286006,ENSP00000286006
ENSG00000286007,ENSP00000286007
ENSG00000286008,ENSP00000286008
ENSG00000286009,ENSP00000286009
ENSG00000286010,ENSP00000286010
ENSG00000286011,ENSP00000286011
ENSG00000286012,ENSP00000286012
ENSG00000286013,ENSP00000286013
ENSG00000286014,ENSP00000286014
ENSG00000286015,ENSP00000286015
ENSG00000286016,ENSP00000286016
ENSG00000286017,ENSP00000286017
ENSG00000286018,ENSP00000286018
ENSG00000286019,ENSP00000286019
ENSG00000286020,ENSP00000286020
ENSG00000286021,ENSP00000286021
ENSG00000286022,ENSP00000286022
ENSG00000286023,ENSP00000286023
ENSG00000286024,ENSP00000286024
ENSG00000286025,ENSP00000286025
ENSG00000286026,ENSP00000286026
ENSG00000286027,ENSP00000286027
ENSG00000286028,ENSP00000286028
ENSG00000286030,ENSP00000286030
ENSG00000286031,ENSP00000286031
ENSG00000286032,ENSP00000286032
ENSG00000286033,ENSP00000286033
ENSG00000286034,ENSP00000286034
ENSG00000286035,ENSP00000286035
ENSG00000286036,ENSP00000286036
ENSG00000286037,ENSP00000286037
ENSG00000286038,ENSP00000286038
ENSG00000286039,ENSP00000286039
ENSG00000286040,ENSP00000286040
ENSG00000286041,ENSP00000286041
ENSG00000286042,ENSP00000286042
ENSG00000286043,ENSP00000286043
ENSG00000286044,ENSP00000286044
ENSG00000286045,ENSP00000286045
ENSG00000286046,ENSP00000286046
ENSG00000286047,ENSP00000286047
ENSG00000286048,ENSP00000286048
ENSG00000286049,ENSP00000286049
ENSG00000286050,ENSP00000286050
ENSG00000286051,ENSP00000286051
ENSG00000286052,ENSP00000286052
ENSG00000286053,ENSP00000286053
ENSG00000286054,ENSP00000286054
ENSG00000286055,ENSP00000286055
ENSG00000286056,ENSP00000286056
ENSG00000286057,ENSP00000286057
ENSG00000286058,ENSP00000286058
ENSG00000286059,ENSP00000286059
ENSG00000286060,ENSP00000286060
ENSG00000286061,ENSP00000286061
ENSG00000286062,ENSP00000286062
ENSG00000286063,ENSP00000286063
ENSG00000286064,ENSP00000286064
ENSG00000286065,ENSP00000286065
ENSG00000286066,ENSP00000286066
ENSG00000286067,ENSP00000286067
ENSG00000286068,ENSP00000286068
ENSG00000286069,ENSP00000286069
ENSG00000286070,ENSP00000286070
ENSG00000286071,ENSP00000286071
ENSG00000286072,ENSP00000286072
ENSG00000286073,ENSP00000286073
ENSG00000286074,ENSP00000286074
ENSG00000286075,ENSP00000286075
ENSG00000286076,ENSP00000286076
ENSG00000286077,ENSP00000286077
ENSG00000286078,ENSP00000286078
ENSG00000286080,ENSP00000286080
ENSG00000286081,ENSP00000286081
ENSG00000286082,ENSP00000286082
ENSG00000286083,ENSP00000286083
ENSG00000286084,ENSP00000286084
ENSG00000286085,ENSP00000286085
ENSG00000286086,ENSP00000286086
ENSG00000286087,ENSP00000286087
ENSG00000286088,ENSP00000286088
ENSG00000286089,ENSP00000286089
ENSG00000286090,ENSP00000286090
ENSG00000286091,ENSP00000286091
ENSG00000286092,ENSP00000286092
ENSG00000286093,ENSP00000286093
ENSG00000286095,ENSP00000286095
ENSG00000286096,ENSP00000286096
ENSG00000286097,ENSP00000286097
ENSG00000286098,ENSP00000286098
ENSG00000286099,ENSP00000286099
ENSG00000286100,ENSP00000286100
ENSG00000286101,ENSP00000286101
ENSG00000286102,ENSP00000286102
ENSG00000286103,ENSP00000286103
ENSG00000286104,ENSP00000286104
ENSG00000286105,ENSP00000286105
ENSG00000286106,ENSP00000286106
ENSG00000286107,ENSP00000286107
ENSG00000286108,ENSP00000286108
ENSG00000286109,ENSP00000286109
ENSG00000286110,ENSP00000286110
ENSG00000286111,ENSP00000286111
ENSG00000286112,ENSP00000286112
ENSG00000286113,ENSP00000286113
ENSG00000286114,ENSP00000286114
ENSG00000286115,ENSP00000286115
ENSG00000286116,ENSP00000286116
ENSG00000286117,ENSP00000286117
ENSG00000286118,ENSP00000286118
ENSG00000286119,ENSP00000286119
ENSG00000286120,ENSP00000286120
ENSG00000286121,ENSP00000286121
ENSG00000286122,ENSP00000286122
ENSG00000286123,ENSP00000286123
ENSG00000286124,ENSP00000286124
ENSG00000286125,ENSP00000286125
ENSG00000286126,ENSP00000286126
ENSG00000286127,ENSP00000286127
ENSG00000286128,ENSP00000286128
ENSG00000286129,ENSP00000286129
ENSG00000286130,ENSP00000286130
ENSG00000286131,ENSP00000286131
ENSG00000286132,ENSP00000286132
ENSG00000286133,ENSP00000286133
ENSG00000286134,ENSP00000286134
ENSG00000286135,ENSP00000286135
ENSG00000286136,ENSP00000286136
ENSG00000286137,ENSP00000286137
ENSG00000286138,ENSP00000286138
ENSG00000286140,ENSP00000286140
ENSG00000286141,ENSP00000286141
ENSG00000286142,ENSP00000286142
ENSG00000286143,ENSP00000286143
ENSG00000286144,ENSP00000286144
ENSG00000286145,ENSP00000286145
ENSG00000286146,ENSP00000286146
ENSG00000286147,ENSP00000286147
ENSG00000286148,ENSP00000286148
ENSG00000286149,ENSP00000286149
ENSG00000286150,ENSP00000286150
ENSG00000286151,ENSP00000286151
ENSG00000286152,ENSP00000286152
ENSG00000286153,ENSP00000286153
ENSG00000286154,ENSP00000286154
ENSG00000286155,ENSP00000286155
ENSG00000286156,ENSP00000286156
ENSG00000286157,ENSP00000286157
ENSG00000286158,ENSP00000286158
ENSG00000286159,ENSP00000286159
ENSG00000286160,ENSP00000286160
ENSG00000286161,ENSP00000286161
ENSG00000286162,ENSP00000286162
ENSG00000286163,ENSP00000286163
ENSG00000286164,ENSP00000286164
ENSG00000286165,ENSP00000286165
ENSG00000286167,ENSP00000286167
ENSG00000286168,ENSP00000286168
ENSG00000286170,ENSP00000286170
ENSG00000286171,ENSP00000286171
ENSG00000286172,ENSP00000286172
ENSG00000286173,ENSP00000286173
ENSG00000286174,ENSP00000286174
ENSG00000286175,ENSP00000286175
ENSG00000286176,ENSP00000286176
ENSG00000286177,ENSP00000286177
ENSG00000286178,ENSP00000286178
ENSG00000286179,ENSP00000286179
ENSG00000286180,ENSP00000286180
ENSG00000286181,ENSP00000286181
ENSG00000286182,ENSP00000286182
ENSG00000286183,ENSP00000286183
ENSG00000286185,ENSP00000286185
ENSG00000286186,ENSP00000286186
ENSG00000286187,ENSP00000286187
ENSG00000286188,ENSP00000286188
ENSG00000286189,ENSP00000286189
ENSG00000286190,ENSP00000286190
ENSG00000286191,ENSP00000286191
ENSG00000286192,ENSP00000286192
ENSG00000286193,ENSP00000286193
ENSG00000286194,ENSP00000286194
ENSG00000286195,ENSP00000286195
ENSG00000286196,ENSP00000286196
ENSG00000286197,ENSP00000286197
ENSG00000286198,ENSP00000286198
ENSG00000286199,ENSP00000286199
ENSG00000286201,ENSP00000286201
ENSG00000286202,ENSP00000286202
ENSG00000286203,ENSP00000286203
ENSG00000286204,ENSP00000286204
ENSG00000286205,ENSP00000286205
ENSG00000286206,ENSP00000286206
ENSG00000286207,ENSP00000286207
ENSG00000286208,ENSP00000286208
ENSG00000286209,ENSP00000286209
ENSG00000286210,ENSP00000286210
ENSG00000286211,ENSP00000286211
ENSG00000286212,ENSP00000286212
ENSG00000286213,ENSP00000286213
ENSG00000286214,ENSP00000286214
ENSG00000286215,ENSP00000286215
ENSG00000286216,ENSP00000286216
ENSG00000286217,ENSP00000286217
ENSG00000286218,ENSP00000286218
ENSG00000286219,ENSP00000286219
ENSG00000286220,ENSP00000286220
ENSG00000286221,ENSP00000286221
ENSG00000286222,ENSP00000286222
ENSG00000286223,ENSP00000286223
ENSG00000286224,ENSP00000286224
ENSG00000286225,ENSP00000286225
ENSG00000286226,ENSP00000286226
ENSG00000286227,ENSP00000286227
ENSG00000286228,ENSP00000286228
ENSG00000286229,ENSP00000286229
ENSG00000286230,ENSP00000286230
ENSG00000286231,ENSP00000286231
ENSG00000286232,ENSP00000286232
ENSG00000286233,ENSP00000286233
ENSG00000286234,ENSP00000286234
ENSG00000286235,ENSP00000286235
ENSG00000286236,ENSP00000286236
ENSG00000286237,ENSP00000286237
ENSG00000286238,ENSP00000286238
ENSG00000286239,ENSP00000286239
ENSG00000286240,ENSP00000286240
ENSG00000286241,ENSP00000286241
ENSG00000286242,ENSP00000286242
ENSG00000286243,ENSP00000286243
ENSG00000286244,ENSP00000286244
ENSG00000286245,ENSP00000286245
ENSG00000286246,ENSP00000286246
ENSG00000286247,ENSP00000286247
ENSG00000286248,ENSP00000286248
ENSG00000286249,ENSP00000286249
ENSG00000286250,ENSP00000286250
ENSG00000286251,ENSP00000286251
ENSG00000286252,ENSP00000286252
ENSG00000286253,ENSP00000286253
ENSG00000286254,ENSP00000286254
ENSG00000286255,ENSP00000286255
ENSG00000286256,ENSP00000286256
ENSG00000286257,ENSP00000286257
ENSG00000286258,ENSP00000286258
ENSG00000286259,ENSP00000286259
ENSG00000286260,ENSP00000286260
ENSG00000286262,ENSP00000286262
ENSG00000286263,ENSP00000286263
ENSG00000286264,ENSP00000286264
ENSG00000286266,ENSP00000286266
ENSG00000286267,ENSP00000286267
ENSG00000286268,ENSP00000286268
ENSG00000286269,ENSP00000286269
ENSG00000286270,ENSP00000286270
ENSG00000286271,ENSP00000286271
ENSG00000286272,ENSP00000286272
ENSG00000286273,ENSP00000286273
ENSG00000286274,ENSP00000286274
ENSG00000286275,ENSP00000286275
ENSG00000286276,ENSP00000286276
ENSG00000286277,ENSP00000286277
ENSG00000286278,ENSP00000286278
ENSG00000286279,ENSP00000286279
ENSG00000286280,ENSP00000286280
ENSG00000286281,ENSP00000286281
ENSG00000286282,ENSP00000286282
ENSG00000286283,ENSP00000286283
ENSG00000286284,ENSP00000286284
ENSG00000286285,ENSP00000286285
ENSG00000286286,ENSP00000286286
ENSG00000286288,ENSP00000286288
ENSG00000286289,ENSP00000286289
ENSG00000286290,ENSP00000286290
ENSG00000286291,ENSP00000286291
ENSG00000286292,ENSP00000286292
ENSG00000286293,ENSP00000286293
ENSG00000286294,ENSP00000286294
ENSG00000286295,ENSP00000286295
ENSG00000286296,ENSP00000286296
ENSG00000286297,ENSP00000286297
ENSG00000286299,ENSP00000286299
ENSG00000286300,ENSP00000286300
ENSG00000286301,ENSP00000286301
ENSG00000286302,ENSP00000286302
ENSG00000286303,ENSP00000286303
ENSG00000286305,ENSP00000286305
ENSG00000286306,ENSP00000286306
ENSG00000286307,ENSP00000286307
ENSG00000286308,ENSP00000286308
ENSG00000286309,ENSP00000286309
ENSG00000286310,ENSP00000286310
ENSG00000286311,ENSP00000286311
ENSG00000286312,ENSP00000286312
ENSG00000286313,ENSP00000286313
ENSG00000286314,ENSP00000286314
ENSG00000286315,ENSP00000286315
ENSG00000286316,ENSP00000286316
ENSG00000286317,ENSP00000286317
ENSG00000286318,ENSP00000286318
ENSG00000286319,ENSP00000286319
ENSG00000286320,ENSP00000286320
ENSG00000286321,ENSP00000286321
ENSG00000286322,ENSP00000286322
ENSG00000286323,ENSP00000286323
ENSG00000286324,ENSP00000286324
ENSG00000286325,ENSP00000286325
ENSG00000286326,ENSP00000286326
ENSG00000286327,ENSP00000286327
ENSG00000286328,ENSP00000286328
ENSG00000286329,ENSP00000286329
ENSG00000286330,ENSP00000286330
ENSG00000286331,ENSP00000286331
ENSG00000286332,ENSP00000286332
ENSG00000286333,ENSP00000286333
ENSG00000286334,ENSP00000286334
ENSG00000286335,ENSP00000286335
ENSG00000286337,ENSP00000286337
ENSG00000286338,ENSP00000286338
ENSG00000286339,ENSP00000286339
ENSG00000286340,ENSP00000286340
ENSG00000286341,ENSP00000286341
ENSG00000286342,ENSP00000286342
ENSG00000286343,ENSP00000286343
ENSG00000286344,ENSP00000286344
ENSG00000286345,ENSP00000286345
ENSG00000286346,ENSP00000286346
ENSG00000286347,ENSP00000286347
ENSG00000286348,ENSP00000286348
ENSG00000286349,ENSP00000286349
ENSG00000286350,ENSP00000286350
ENSG00000286351,ENSP00000286351
ENSG00000286352,ENSP00000286352
ENSG00000286353,ENSP00000286353
ENSG00000286354,ENSP00000286354
ENSG00000286355,ENSP00000286355
ENSG00000286356,ENSP00000286356
ENSG00000286357,ENSP00000286357
ENSG00000286358,ENSP00000286358
ENSG00000286359,ENSP00000286359
ENSG00000286360,ENSP00000286360
ENSG00000286361,ENSP00000286361
ENSG00000286362,ENSP00000286362
ENSG00000286363,ENSP00000286363
ENSG00000286364,ENSP00000286364
ENSG00000286365,ENSP00000286365
ENSG00000286366,ENSP00000286366
ENSG00000286367,ENSP00000286367
ENSG00000286368,ENSP00000286368
ENSG00000286369,ENSP00000286369
ENSG00000286370,ENSP00000286370
ENSG00000286371,ENSP00000286371
ENSG00000286372,ENSP00000286372
ENSG00000286373,ENSP00000286373
ENSG00000286374,ENSP00000286374
ENSG00000286375,ENSP00000286375
ENSG00000286376,ENSP00000286376
ENSG00000286377,ENSP00000286377
ENSG00000286378,ENSP00000286378
ENSG00000286379,ENSP00000286379
ENSG00000286380,ENSP00000286380
ENSG00000286381,ENSP00000286381
ENSG00000286382,ENSP00000286382
ENSG00000286383,ENSP00000286383
ENSG00000286384,ENSP00000286384
ENSG00000286385,ENSP00000286385
ENSG00000286386,ENSP00000286386
ENSG00000286387,ENSP00000286387
ENSG00000286388,ENSP00000286388
ENSG00000286389,ENSP00000286389
ENSG00000286390,ENSP00000286390
ENSG00000286391,ENSP00000286391
ENSG00000286393,ENSP00000286393
ENSG00000286394,ENSP00000286394
ENSG00000286395,ENSP00000286395
ENSG00000286396,ENSP00000286396
ENSG00000286397,ENSP00000286397
ENSG00000286398,ENSP00000286398
ENSG00000286399,ENSP00000286399
ENSG00000286400,ENSP00000286400
ENSG00000286401,ENSP00000286401
ENSG00000286402,ENSP00000286402
ENSG00000286403,ENSP00000286403
ENSG00000286404,ENSP00000286404
ENSG00000286405,ENSP00000286405
ENSG00000286406,ENSP00000286406
ENSG00000286407,ENSP00000286407
ENSG00000286408,ENSP00000286408
ENSG00000286409,ENSP00000286409
ENSG00000286410,ENSP00000286410
ENSG00000286411,ENSP00000286411
ENSG00000286412,ENSP00000286412
ENSG00000286413,ENSP00000286413
ENSG00000286414,ENSP00000286414
ENSG00000286415,ENSP00000286415
ENSG00000286416,ENSP00000286416
ENSG00000286417,ENSP00000286417
ENSG00000286418,ENSP00000286418
ENSG00000286419,ENSP00000286419
ENSG00000286420,ENSP00000286420
ENSG00000286421,ENSP00000286421
ENSG00000286422,ENSP00000286422
ENSG00000286423,ENSP00000286423
ENSG00000286424,ENSP00000286424
ENSG00000286425,ENSP00000286425
ENSG00000286426,ENSP00000286426
ENSG00000286427,ENSP00000286427
ENSG00000286428,ENSP00000286428
ENSG00000286429,ENSP00000286429
ENSG00000286430,ENSP00000286430
ENSG00000286431,ENSP00000286431
ENSG00000286432,ENSP00000286432
ENSG00000286433,ENSP00000286433
ENSG00000286434,ENSP00000286434
ENSG00000286435,ENSP00000286435
ENSG00000286436,ENSP00000286436
ENSG00000286437,ENSP00000286437
ENSG00000286438,ENSP00000286438
ENSG00000286439,ENSP00000286439
ENSG00000286440,ENSP00000286440
ENSG00000286441,ENSP00000286441
ENSG00000286442,ENSP00000286442
ENSG00000286443,ENSP00000286443
ENSG00000286444,ENSP00000286444
ENSG00000286445,ENSP00000286445
ENSG00000286446,ENSP00000286446
ENSG00000286447,ENSP00000286447
ENSG00000286448,ENSP00000286448
ENSG00000286449,ENSP00000286449
ENSG00000286450,ENSP00000286450
ENSG00000286451,ENSP00000286451
ENSG00000286452,ENSP00000286452
ENSG00000286453,ENSP00000286453
ENSG00000286454,ENSP00000286454
ENSG00000286455,ENSP00000286455
ENSG00000286456,ENSP00000286456
ENSG00000286457,ENSP00000286457
ENSG00000286458,ENSP00000286458
ENSG00000286459,ENSP00000286459
ENSG00000286460,ENSP00000286460
ENSG00000286461,ENSP00000286461
ENSG00000286462,ENSP00000286462
ENSG00000286463,ENSP00000286463
ENSG00000286464,ENSP00000286464
ENSG00000286465,ENSP00000286465
ENSG00000286466,ENSP00000286466
ENSG00000286467,ENSP00000286467
ENSG00000286468,ENSP00000286468
ENSG00000286469,ENSP00000286469
ENSG00000286470,ENSP00000286470
ENSG00000286471,ENSP00000286471
ENSG00000286472,ENSP00000286472
ENSG00000286473,ENSP00000286473
ENSG00000286474,ENSP00000286474
ENSG00000286475,ENSP00000286475
ENSG00000286476,ENSP00000286476
ENSG00000286477,ENSP00000286477
ENSG00000286478,ENSP00000286478
ENSG00000286479,ENSP00000286479
ENSG00000286480,ENSP00000286480
ENSG00000286481,ENSP00000286481
ENSG00000286482,ENSP00000286482
ENSG00000286483,ENSP00000286483
ENSG00000286484,ENSP00000286484
ENSG00000286485,ENSP00000286485
ENSG00000286486,ENSP00000286486
ENSG00000286487,ENSP00000286487
ENSG00000286488,ENSP00000286488
ENSG00000286489,ENSP00000286489
ENSG00000286490,ENSP00000286490
ENSG00000286491,ENSP00000286491
ENSG00000286492,ENSP00000286492
ENSG00000286493,ENSP00000286493
ENSG00000286494,ENSP00000286494
ENSG00000286495,ENSP00000286495
ENSG00000286496,ENSP00000286496
ENSG00000286497,ENSP00000286497
ENSG00000286498,ENSP00000286498
ENSG00000286499,ENSP00000286499
ENSG00000286500,ENSP00000286500
ENSG00000286501,ENSP00000286501
ENSG00000286502,ENSP00000286502
ENSG00000286503,ENSP00000286503
ENSG00000286504,ENSP00000286504
ENSG00000286505,ENSP00000286505
ENSG00000286506,ENSP00000286506
ENSG00000286507,ENSP00000286507
ENSG00000286508,ENSP00000286508
ENSG00000286509,ENSP00000286509
ENSG00000286510,ENSP00000286510
ENSG00000286511,ENSP00000286511
ENSG00000286512,ENSP00000286512
ENSG00000286513,ENSP00000286513
ENSG00000286514,ENSP00000286514
ENSG00000286515,ENSP00000286515
ENSG00000286516,ENSP00000286516
ENSG00000286517,ENSP00000286517
ENSG00000286518,ENSP00000286518
ENSG00000286519,ENSP00000286519
ENSG00000286520,ENSP00000286520
ENSG00000286521,ENSP00000286521
ENSG00000286522,ENSP00000286522
ENSG00000286523,ENSP00000286523
ENSG00000286524,ENSP00000286524
ENSG00000286525,ENSP00000286525
ENSG00000286526,ENSP00000286526
ENSG00000286527,ENSP00000286527
ENSG00000286528,ENSP00000286528
ENSG00000286529,ENSP00000286529
ENSG00000286530,ENSP00000286530
ENSG00000286531,ENSP00000286531
ENSG00000286532,ENSP00000286532
ENSG00000286533,ENSP00000286533
ENSG00000286534,ENSP00000286534
